concept,layer,domain,quadrant,synset_count,child_count,sibling_count,est_f1_ceiling,issue_count,issues,probe_grade,probe_f1
BlisterAgent,4,PhysicalWorld,A,1,3,4,0.88,0,,,
Blizzard,4,PhysicalWorld,A,1,0,6,0.88,0,,,
Blog,4,Information,A,1,0,2,0.88,0,,,
BloodAgent,4,PhysicalWorld,A,1,3,4,0.88,0,,,
BloodTypeA,4,PhysicalWorld,A,1,0,4,0.88,0,,,
BloodTypeAB,4,PhysicalWorld,A,1,0,4,0.88,0,,,
BloodTypeB,4,PhysicalWorld,A,1,0,4,0.88,0,,,
BloodTypeO,4,PhysicalWorld,A,1,0,4,0.88,0,,,
BlueAgave,4,LivingThings,A,1,0,1,0.88,0,,,
Blueberry,4,LivingThings,B,1,0,11,0.83,0,,,
BlueCheese,4,CreatedThings,A,1,0,4,0.88,0,,,
BlueChipStock,4,Information,A,1,0,8,0.88,0,,,
BluRayDisc,4,CreatedThings,A,1,0,2,0.88,0,,,
BluRayDrive,4,CreatedThings,A,1,0,2,0.88,0,,,
Blushing,4,LivingThings,B,1,0,19,0.83,0,,,
BoardOfDirectors,4,MindsAndAgents,A,1,0,5,0.88,0,,,
Bomber,4,CreatedThings,A,2,0,1,0.88,0,,,
Bond,4,Information,D,10,11,8,0.85,2,polysemy(high); dense_siblings(medium),,
BoneMarrow,4,PhysicalWorld,A,1,0,6,0.88,0,,,
BoneTissue,4,PhysicalWorld,A,1,0,8,0.88,0,,,
BookPublisher,4,MindsAndAgents,A,1,0,2,0.88,0,,,
BookSeller,4,MindsAndAgents,A,1,0,3,0.88,0,,,
BookStore,4,MindsAndAgents,A,1,0,3,0.88,0,,,
BoosterChair,4,CreatedThings,A,1,0,0,0.88,0,,,
BordetellaPertussis,4,LivingThings,B,1,0,27,0.83,0,,,
BorealForest,4,PhysicalWorld,A,1,0,3,0.88,0,,,
Boron,4,PhysicalWorld,B,1,0,112,0.83,0,,,
Borrelia,4,LivingThings,A,1,0,5,0.88,0,,,
BorrowedStock,4,Information,A,1,0,8,0.88,0,,,
Borrowing,4,MindsAndAgents,A,4,1,3,0.88,0,,,
BotAccount,4,MindsAndAgents,A,1,0,7,0.88,0,,,
BotanicalTree,4,LivingThings,D,50,2,1,0.85,1,polysemy(high),,
Bottle,4,CreatedThings,D,9,0,9,0.85,1,polysemy(medium),,
BoundaryConditionCheckingProcess,4,MindsAndAgents,A,1,0,4,0.88,0,,,
BowlingBall,4,CreatedThings,A,2,0,8,0.88,0,,,
BowlingFacility,4,CreatedThings,A,1,0,9,0.88,0,,,
BowlingShoe,4,CreatedThings,A,1,0,1,0.88,0,,,
Box,4,CreatedThings,C,25,1,18,0.76,2,polysemy(high); combined(critical),,
Boxcar,4,CreatedThings,A,1,1,5,0.88,0,,,
Boxing,4,MindsAndAgents,C,6,0,13,0.76,2,polysemy(medium); combined(critical),,
BoxingRing,4,CreatedThings,A,1,0,9,0.88,0,,,
Boy,4,MindsAndAgents,D,8,0,2,0.85,1,polysemy(medium),,
BrackishWater,4,PhysicalWorld,A,1,0,9,0.88,0,,,
Bradycardia,4,LivingThings,B,1,0,12,0.83,0,,,
BrandPreservationSignal,4,Information,B,1,0,79,0.83,0,,,
BrandSelfProtectionSignal,4,Information,B,1,0,79,0.83,0,,,
Brandy,4,CreatedThings,D,6,0,4,0.85,1,polysemy(medium),,
Brass,4,PhysicalWorld,A,2,0,0,0.88,0,,,
Breadfruit,4,LivingThings,A,1,0,9,0.88,0,,,
BreadOrBiscuit,4,PhysicalWorld,C,50,2,16,0.76,2,polysemy(high); combined(critical),,
BreakingWave,4,PhysicalWorld,A,1,0,0,0.88,0,,,
BreakthroughInfection,4,LivingThings,A,1,0,1,0.88,0,,,
Breath,4,LivingThings,B,1,0,19,0.83,0,,,
Breathing,4,LivingThings,C,50,3,19,0.76,2,polysemy(high); combined(critical),,
BreathingAtAMoreRapidRate,4,LivingThings,B,1,0,15,0.83,0,,,
BreathingAtASlowerRate,4,LivingThings,B,1,0,13,0.83,0,,,
Brewpub,4,MindsAndAgents,A,1,0,0,0.88,0,,,
BridgeLoan,4,Information,B,1,0,13,0.83,0,,,
BridgeSinglePhaseRectifier,4,CreatedThings,A,1,0,2,0.88,0,,,
Brie,4,CreatedThings,A,1,0,0,0.88,0,,,
Brigade,4,MindsAndAgents,B,1,0,10,0.83,0,,,
Brine,4,PhysicalWorld,A,1,0,3,0.88,0,,,
BringingGEToFront,4,MindsAndAgents,B,1,0,12,0.83,0,,,
BritishCrownColony,4,MindsAndAgents,A,1,0,1,0.88,0,,,
BritishPoundCoin,4,Information,B,1,0,13,0.83,0,,,
BroadGaugeRailway,4,CreatedThings,A,1,0,7,0.88,0,,,
Broccoli,4,LivingThings,B,1,0,10,0.83,0,,,
BrokerLoan,4,Information,B,1,0,13,0.83,0,,,
Bromine,4,PhysicalWorld,B,1,0,112,0.83,0,,,
Brood,4,MindsAndAgents,A,2,0,1,0.88,0,,,
BrownCoal,4,CreatedThings,A,1,0,0,0.88,0,,,
BrucellaBacterium,4,LivingThings,B,1,0,27,0.83,0,,,
Buffalo,4,LivingThings,D,9,0,8,0.85,1,polysemy(medium),,
Bugle,4,CreatedThings,A,1,0,0,0.88,0,,,
BulkCargoShip,4,CreatedThings,A,1,0,5,0.88,0,,,
Bull,4,LivingThings,D,5,0,4,0.85,1,polysemy(medium),,
BumbleBee,4,LivingThings,A,2,0,0,0.88,0,,,
BunkBed,4,CreatedThings,A,1,0,9,0.88,0,,,
Bunny,4,LivingThings,A,1,0,0,0.88,0,,,
Bupropion,4,PhysicalWorld,A,1,2,1,0.88,0,,,
Burial,4,MindsAndAgents,A,1,1,1,0.88,0,,,
BurkholderiaMallei,4,LivingThings,B,1,0,27,0.83,0,,,
BurkholderiaPseudomallei,4,LivingThings,B,1,0,27,0.83,0,,,
BurlesqueDance,4,MindsAndAgents,A,1,0,6,0.88,0,,,
BusCompany,4,MindsAndAgents,A,1,0,5,0.88,0,,,
BusinessCenter,4,CreatedThings,B,1,0,16,0.83,0,,,
BusinessPark,4,MindsAndAgents,A,1,0,2,0.88,0,,,
BusinessRailcar,4,CreatedThings,A,1,0,2,0.88,0,,,
BusNetwork,4,CreatedThings,A,1,0,2,0.88,0,,,
Bust,4,LivingThings,A,1,0,0,0.88,0,,,
Butter,4,CreatedThings,C,6,0,10,0.76,2,polysemy(medium); combined(critical),,
ButterFat,4,PhysicalWorld,A,1,0,3,0.88,0,,,
Butterfly,4,LivingThings,C,49,0,10,0.76,2,polysemy(high); combined(critical),,
ButterflySpread,4,MindsAndAgents,A,1,0,0,0.88,0,,,
Buttermilk,4,PhysicalWorld,B,1,0,10,0.83,0,,,
ButternutSquash,4,LivingThings,A,1,0,0,0.88,0,,,
Buying,4,MindsAndAgents,C,50,0,34,0.76,2,polysemy(high); combined(critical),,
BZGas,4,PhysicalWorld,A,1,0,0,0.88,0,,,
C1VertebraBone,4,LivingThings,A,1,0,6,0.88,0,,,
C2VertebraBone,4,LivingThings,A,1,0,6,0.88,0,,,
C3VertebraBone,4,LivingThings,A,1,0,6,0.88,0,,,
C4VertebraBone,4,LivingThings,A,1,0,6,0.88,0,,,
C5VertebraBone,4,LivingThings,A,1,0,6,0.88,0,,,
C6VertebraBone,4,LivingThings,A,1,0,6,0.88,0,,,
C7VertebraBone,4,LivingThings,A,1,0,6,0.88,0,,,
Cabbage,4,LivingThings,B,3,4,12,0.83,0,,,
CabbagePlant,4,LivingThings,B,1,0,10,0.83,0,,,
CabCar,4,CreatedThings,A,1,0,8,0.88,0,,,
CabernetSauvignon,4,CreatedThings,B,1,0,17,0.83,0,,,
CabernetSauvignonGrape,4,LivingThings,B,1,0,16,0.83,0,,,
Cable,4,CreatedThings,D,8,0,1,0.85,1,polysemy(medium),,
CableShip,4,CreatedThings,B,1,0,14,0.83,0,,,
Cadmium,4,PhysicalWorld,B,1,0,112,0.83,0,,,
Caesium,4,PhysicalWorld,B,1,0,112,0.83,0,,,
Cafeteria,4,MindsAndAgents,A,1,1,2,0.88,0,,,
Caffeine,4,PhysicalWorld,B,1,0,10,0.83,0,,,
Calamari,4,PhysicalWorld,A,1,0,3,0.88,0,,,
CalcaneusBone,4,LivingThings,A,1,2,4,0.88,0,,,
Calcium,4,PhysicalWorld,B,1,0,112,0.83,0,,,
CalciumChloride,4,PhysicalWorld,A,1,0,3,0.88,0,,,
Calf,4,LivingThings,A,1,0,4,0.88,0,,,
Californium,4,PhysicalWorld,B,1,0,112,0.83,0,,,
Call,4,MindsAndAgents,B,1,0,34,0.83,0,,,
CallableBond,4,Information,B,1,0,10,0.83,0,,,
CallableLoan,4,Information,B,1,0,13,0.83,0,,,
Camel,4,LivingThings,B,4,0,18,0.83,0,,,
CameraSensor,4,CreatedThings,A,1,0,7,0.88,0,,,
Camp,4,CreatedThings,A,2,0,1,0.88,0,,,
Campari,4,CreatedThings,A,1,0,0,0.88,0,,,
Camshaft,4,CreatedThings,A,1,0,3,0.88,0,,,
Can,4,CreatedThings,C,5,0,18,0.76,2,polysemy(medium); combined(critical),,
CanadianDollarCoin,4,Information,B,1,0,13,0.83,0,,,
CanadianProvinces,4,MindsAndAgents,A,1,0,1,0.88,0,,,
CancellingAnOrder,4,MindsAndAgents,B,1,0,34,0.83,0,,,
Cannabis,4,PhysicalWorld,B,1,1,29,0.83,0,,,
CanolaOil,4,PhysicalWorld,B,1,0,12,0.83,0,,,
Capacitor,4,CreatedThings,A,1,0,6,0.88,0,,,
Capillary,4,LivingThings,A,1,0,2,0.88,0,,,
Capitalism,4,MindsAndAgents,A,1,0,2,0.88,0,,,
CapitateBone,4,LivingThings,A,1,2,8,0.88,0,,,
Capoeira,4,CreatedThings,A,1,0,6,0.88,0,,,
Cappuccino,4,PhysicalWorld,B,1,0,10,0.83,0,,,
Capstone,4,Information,A,1,0,1,0.88,0,,,
Capturing,4,MindsAndAgents,A,2,1,0,0.88,0,,,
CarbapenemAntibiotic,4,PhysicalWorld,A,1,1,6,0.88,0,,,
Carbohydrate,4,PhysicalWorld,C,39,3,25,0.76,2,polysemy(high); combined(critical),,
CarBombing,4,MindsAndAgents,A,1,0,0,0.88,0,,,
Carbon,4,PhysicalWorld,C,6,1,112,0.76,2,polysemy(medium); combined(critical),,
CarbonDioxide,4,PhysicalWorld,B,1,0,23,0.83,0,,,
Cardamom,4,PhysicalWorld,A,1,0,9,0.88,0,,,
CargoShip,4,CreatedThings,B,4,15,14,0.83,1,dense_siblings(medium),,
CarRacing,4,CreatedThings,A,4,3,2,0.88,0,,,
CarRacingTeam,4,MindsAndAgents,A,1,0,8,0.88,0,,,
Carrot,4,LivingThings,B,2,0,10,0.83,0,,,
Carrying,4,PhysicalWorld,B,4,0,15,0.83,0,,,
Cartilage,4,PhysicalWorld,A,4,0,2,0.88,0,,,
CartridgeHardDisk,4,CreatedThings,A,1,0,2,0.88,0,,,
CartridgeHardDiskDrive,4,CreatedThings,A,1,0,2,0.88,0,,,
CashewNut,4,LivingThings,A,1,0,8,0.88,0,,,
CashPayment,4,MindsAndAgents,A,1,0,4,0.88,0,,,
Cask,4,CreatedThings,D,8,0,9,0.85,1,polysemy(medium),,
Cassava,4,LivingThings,A,1,0,6,0.88,0,,,
Castanet,4,CreatedThings,A,1,0,2,0.88,0,,,
Catamaran,4,CreatedThings,A,1,0,0,0.88,0,,,
Caterpillar,4,LivingThings,C,18,0,10,0.76,2,polysemy(high); combined(critical),,
Catheterization,4,PhysicalWorld,A,1,0,3,0.88,0,,,
Cauliflower,4,LivingThings,B,1,0,12,0.83,0,,,
CavalryUnit,4,MindsAndAgents,B,4,0,10,0.83,0,,,
Caviar,4,CreatedThings,A,1,0,0,0.88,0,,,
CD_R,4,CreatedThings,A,1,0,5,0.88,0,,,
CD_ROM,4,CreatedThings,B,1,0,16,0.83,0,,,
CD_RW,4,CreatedThings,B,1,0,13,0.83,0,,,
CD_WriteOnce,4,CreatedThings,A,1,0,8,0.88,0,,,
CDDrive,4,CreatedThings,A,2,0,2,0.88,0,,,
CDR,4,CreatedThings,A,1,0,5,0.88,0,,,
CDROM,4,CreatedThings,A,1,0,5,0.88,0,,,
CDRW,4,CreatedThings,A,1,0,5,0.88,0,,,
CedarTree,4,LivingThings,A,1,0,5,0.88,0,,,
CedarWood,4,CreatedThings,A,1,0,4,0.88,0,,,
Cefotetan,4,PhysicalWorld,A,1,0,0,0.88,0,,,
CeilingFan,4,CreatedThings,A,1,0,2,0.88,0,,,
Celery,4,LivingThings,B,4,0,12,0.83,0,,,
CeliacDisease,4,LivingThings,B,1,0,13,0.83,0,,,
CellCept,4,PhysicalWorld,A,1,0,0,0.88,0,,,
CellEnvelope,4,LivingThings,A,1,0,0,0.88,0,,,
CellMembraneInternal,4,LivingThings,A,1,1,1,0.88,0,,,
Cello,4,CreatedThings,A,1,0,4,0.88,0,,,
Cellulose,4,PhysicalWorld,B,1,0,12,0.83,0,,,
CementCarrierShip,4,CreatedThings,A,1,0,5,0.88,0,,,
Centimeter,4,PhysicalWorld,A,1,0,3,0.88,0,,,
CentralHeatingSystem,4,CreatedThings,A,1,0,1,0.88,0,,,
Cephalosporin,4,PhysicalWorld,A,1,1,6,0.88,0,,,
CerealGrain,4,LivingThings,C,7,8,23,0.76,2,polysemy(medium); combined(critical),,
CerealGrass,4,LivingThings,D,26,8,2,0.85,1,polysemy(high),,
Cerium,4,PhysicalWorld,B,1,0,112,0.83,0,,,
CertificateOfDeposit,4,Information,A,2,0,4,0.88,0,,,
CervicalVertebraBone,4,LivingThings,A,1,7,2,0.88,0,,,
Cetirizine,4,PhysicalWorld,A,1,1,5,0.88,0,,,
ChainGun,4,CreatedThings,A,1,1,4,0.88,0,,,
Chair,4,CreatedThings,D,30,1,3,0.85,1,polysemy(high),,
Chambord,4,CreatedThings,A,1,0,6,0.88,0,,,
Champagne,4,CreatedThings,B,1,0,17,0.83,0,,,
ChangeOfControl,4,MindsAndAgents,A,1,1,0,0.88,0,,,
ChangingClothing,4,PhysicalWorld,B,1,0,15,0.83,0,,,
Channel,4,PhysicalWorld,C,6,0,14,0.76,2,polysemy(medium); combined(critical),,
ChaoticAttractor,4,Information,A,1,0,3,0.88,0,,,
CharacterKey,4,CreatedThings,A,1,0,1,0.88,0,,,
CharacterKeyPress,4,MindsAndAgents,A,1,0,1,0.88,0,,,
Chardonnay,4,CreatedThings,B,1,0,17,0.83,0,,,
ChardonnayGrape,4,LivingThings,B,1,0,16,0.83,0,,,
Charging,4,PhysicalWorld,A,2,0,2,0.88,0,,,
ChargingAFee,4,MindsAndAgents,C,9,5,34,0.76,2,polysemy(medium); combined(critical),,
CharismaticChurch,4,MindsAndAgents,B,1,19,27,0.83,1,dense_siblings(medium),,
Check,4,Information,D,12,1,8,0.85,1,polysemy(high),,
CheckingAccount,4,Information,A,1,0,1,0.88,0,,,
CheckingVitals,4,MindsAndAgents,A,1,0,3,0.88,0,,,
CheddarCheese,4,CreatedThings,A,2,0,2,0.88,0,,,
Cheese,4,CreatedThings,C,32,5,25,0.76,2,polysemy(high); combined(critical),,
Cheetah,4,LivingThings,A,2,0,2,0.88,0,,,
Chemical_OilTankerShip,4,CreatedThings,A,1,0,0,0.88,0,,,
ChemicalAttack,4,MindsAndAgents,B,1,0,12,0.83,0,,,
ChemicalBase,4,PhysicalWorld,B,2,1,23,0.83,0,,,
ChemicalProduct,4,CreatedThings,B,1,0,26,0.83,0,,,
ChemicalSalt,4,PhysicalWorld,C,11,4,23,0.76,2,polysemy(high); combined(critical),,
ChemicalTankerShip,4,CreatedThings,B,1,1,14,0.83,0,,,
ChemicalWeapon,4,CreatedThings,A,1,0,1,0.88,0,,,
CherryWood,4,CreatedThings,B,1,0,10,0.83,0,,,
Chevrolet350Engine,4,CreatedThings,A,1,0,0,0.88,0,,,
ChevroletAutomobile,4,CreatedThings,A,1,0,6,0.88,0,,,
ChevroletEngine,4,CreatedThings,A,1,1,8,0.88,0,,,
Chicken,4,LivingThings,D,11,2,3,0.85,1,polysemy(high),,
ChickenMeat,4,CreatedThings,C,10,0,11,0.76,2,polysemy(high); combined(critical),,
Chills,4,PhysicalWorld,A,1,0,1,0.88,0,,,
ChinookWind,4,PhysicalWorld,B,1,2,11,0.83,0,,,
ChlamydiaPsittaci,4,LivingThings,B,1,0,27,0.83,0,,,
Chlordiazepoxide,4,PhysicalWorld,A,1,1,2,0.88,0,,,
Chlorine,4,PhysicalWorld,B,2,0,112,0.83,0,,,
ChlorineGas,4,PhysicalWorld,A,1,0,3,0.88,0,,,
Chlorofluorocarbon,4,PhysicalWorld,B,3,1,23,0.83,0,,,
Chloropicrin,4,PhysicalWorld,A,1,0,3,0.88,0,,,
Chlorpheniramine,4,PhysicalWorld,A,1,0,5,0.88,0,,,
Chocolate,4,PhysicalWorld,C,11,4,16,0.76,2,polysemy(high); combined(critical),,
ChocolateCandy,4,PhysicalWorld,A,1,0,3,0.88,0,,,
Choir,4,MindsAndAgents,A,2,0,1,0.88,0,,,
ChokingAgent,4,PhysicalWorld,A,1,4,4,0.88,0,,,
Cholesterol,4,PhysicalWorld,A,4,0,8,0.88,0,,,
Chordopoxvirinae,4,LivingThings,A,1,1,0,0.88,0,,,
Choreographing,4,MindsAndAgents,A,1,0,1,0.88,0,,,
ChristianBible,4,CreatedThings,A,2,0,5,0.88,0,,,
ChristianBrethren,4,MindsAndAgents,B,1,0,25,0.83,0,,,
ChristianService,4,MindsAndAgents,A,3,0,0,0.88,0,,,
ChristianUnion,4,MindsAndAgents,B,1,0,27,0.83,0,,,
Chromium,4,PhysicalWorld,B,2,0,112,0.83,0,,,
ChronicDisease,4,Information,B,1,1,19,0.83,0,,,
Chrysanthemum,4,LivingThings,C,5,0,10,0.76,2,polysemy(medium); combined(critical),,
ChurchOfGodOfProphecy,4,MindsAndAgents,B,1,0,18,0.83,0,,,
ChurchOfTheNazarene,4,MindsAndAgents,B,1,0,18,0.83,0,,,
Cilantro,4,PhysicalWorld,A,1,0,4,0.88,0,,,
Cinnamon,4,PhysicalWorld,A,3,0,9,0.88,0,,,
CipherText,4,Information,A,1,0,3,0.88,0,,,
Cipralex,4,PhysicalWorld,A,1,0,1,0.88,0,,,
Ciprofloxacin,4,PhysicalWorld,A,1,0,3,0.88,0,,,
Circumision,4,MindsAndAgents,B,1,0,23,0.83,0,,,
Cithara,4,CreatedThings,A,1,0,4,0.88,0,,,
CitrusFruit,4,LivingThings,B,1,4,14,0.83,0,,,
CityGovernment,4,MindsAndAgents,A,1,0,3,0.88,0,,,
CityMissions,4,MindsAndAgents,B,1,0,25,0.83,0,,,
CivilAffairs,4,MindsAndAgents,A,1,0,2,0.88,0,,,
CivilAffairsActivity,4,MindsAndAgents,A,1,0,8,0.88,0,,,
CivilAffairsOperation,4,MindsAndAgents,A,1,0,1,0.88,0,,,
CivilMilitaryOperation,4,MindsAndAgents,A,1,0,1,0.88,0,,,
CivilWar,4,MindsAndAgents,A,1,0,0,0.88,0,,,
ClamMeat,4,CreatedThings,C,6,0,10,0.76,2,polysemy(medium); combined(critical),,
Clapping,4,MindsAndAgents,B,1,0,10,0.83,0,,,
Clarinet,4,CreatedThings,A,4,0,3,0.88,0,,,
Clarinex,4,PhysicalWorld,A,1,0,1,0.88,0,,,
Clarithromycin,4,PhysicalWorld,A,1,0,6,0.88,0,,,
Claritin,4,PhysicalWorld,A,1,0,0,0.88,0,,,
ClassIIIRailroad,4,MindsAndAgents,A,1,0,2,0.88,0,,,
ClassIIRailroad,4,MindsAndAgents,A,1,0,2,0.88,0,,,
ClassIRailroad,4,MindsAndAgents,A,1,0,2,0.88,0,,,
Classroom,4,CreatedThings,B,3,0,16,0.83,0,,,
ClavicleBone,4,LivingThings,A,1,2,1,0.88,0,,,
Clay,4,PhysicalWorld,A,4,0,4,0.88,0,,,
Clicking,4,MindsAndAgents,A,1,7,6,0.88,0,,,
Cliff,4,PhysicalWorld,A,1,0,0,0.88,0,,,
ClimbingRope,4,CreatedThings,A,1,0,0,0.88,0,,,
Cloak,4,CreatedThings,C,5,0,17,0.76,2,polysemy(medium); combined(critical),,
Clonazepam,4,PhysicalWorld,A,1,1,2,0.88,0,,,
ClosedTwoDimensionalFigure,4,Information,D,8,1,1,0.85,1,polysemy(medium),,
Closet,4,CreatedThings,B,1,0,16,0.83,0,,,
ClosingAnAccount,4,MindsAndAgents,B,1,0,34,0.83,0,,,
ClosingContract,4,MindsAndAgents,A,2,0,4,0.88,0,,,
ClosingEyes,4,MindsAndAgents,B,1,1,11,0.83,0,,,
ClosingGraphicalWindow,4,MindsAndAgents,B,1,0,13,0.83,0,,,
ClostridiumBotulinum,4,LivingThings,B,1,0,27,0.83,0,,,
ClostridiumPerfringens,4,LivingThings,B,1,0,27,0.83,0,,,
ClostridiumTetani,4,LivingThings,B,1,0,27,0.83,0,,,
Clot,4,PhysicalWorld,A,1,0,4,0.88,0,,,
ClothesWasherDryer,4,CreatedThings,A,1,2,0,0.88,0,,,
Clotting,4,LivingThings,B,1,0,12,0.83,0,,,
Cloud,4,PhysicalWorld,D,7,2,4,0.85,1,polysemy(medium),,
CloudToCloudLightning,4,PhysicalWorld,A,1,0,2,0.88,0,,,
Clove,4,PhysicalWorld,A,1,0,9,0.88,0,,,
Clover,4,LivingThings,D,11,0,5,0.85,1,polysemy(high),,
CloverPlant,4,LivingThings,B,1,0,10,0.83,0,,,
Coal,4,CreatedThings,D,5,1,7,0.85,1,polysemy(medium),,
CoarseParticulateMatter,4,PhysicalWorld,A,1,0,1,0.88,0,,,
CoastalChinookWind,4,PhysicalWorld,A,1,0,1,0.88,0,,,
CoastalFlooding,4,PhysicalWorld,A,1,0,1,0.88,0,,,
CoastalPlain,4,PhysicalWorld,A,1,0,6,0.88,0,,,
Coat,4,CreatedThings,D,22,0,0,0.85,1,polysemy(high),,
Cobalt,4,PhysicalWorld,B,1,0,112,0.83,0,,,
CocaCola,4,PhysicalWorld,A,1,0,0,0.88,0,,,
Cocaine,4,PhysicalWorld,B,4,0,29,0.83,0,,,
CoccidiodesPosadasii,4,LivingThings,A,1,0,1,0.88,0,,,
CoccidioidesImmitis,4,LivingThings,A,1,0,1,0.88,0,,,
Cocktail,4,CreatedThings,D,44,0,1,0.85,1,polysemy(high),,
CocoaBean,4,PhysicalWorld,B,1,0,32,0.83,0,,,
CocoaButter,4,PhysicalWorld,B,1,0,15,0.83,0,,,
CocoaLiquor,4,PhysicalWorld,A,1,0,3,0.88,0,,,
CocoaSolid,4,PhysicalWorld,A,1,0,3,0.88,0,,,
CocoaTree,4,LivingThings,A,1,0,2,0.88,0,,,
Coconut,4,LivingThings,A,3,0,9,0.88,0,,,
CoconutOil,4,PhysicalWorld,B,1,0,12,0.83,0,,,
Cod,4,LivingThings,D,6,0,4,0.85,1,polysemy(medium),,
CoercedConsentState,4,Information,A,0,0,3,0.88,0,,,
CoffeaArabica,4,LivingThings,A,1,0,1,0.88,0,,,
CoffeaRobusta,4,LivingThings,A,1,0,1,0.88,0,,,
CoffeeArabica,4,LivingThings,A,1,0,1,0.88,0,,,
CoffeeBean,4,LivingThings,B,1,2,25,0.83,0,,,
CoffeeMaking,4,MindsAndAgents,A,1,8,6,0.88,0,,,
CoffeePlant,4,LivingThings,A,1,2,3,0.88,0,,,
CoffeeRobusta,4,LivingThings,A,1,0,1,0.88,0,,,
Coffeeshop,4,MindsAndAgents,A,1,0,0,0.88,0,,,
Coffin,4,CreatedThings,B,1,0,18,0.83,0,,,
CognitiveAttractor,4,Information,A,1,5,3,0.88,0,,,
CognitiveIntegritySignal,4,Information,B,0,0,79,0.83,0,,,
Cointreau,4,CreatedThings,A,1,0,6,0.88,0,,,
Colander,4,CreatedThings,A,1,0,3,0.88,0,,,
ColdBrewingCoffee,4,MindsAndAgents,A,1,0,7,0.88,0,,,
ColdFront,4,PhysicalWorld,A,2,0,3,0.88,0,,,
Collar,4,CreatedThings,C,10,0,17,0.76,2,polysemy(high); combined(critical),,
Collector,4,CreatedThings,A,1,0,2,0.88,0,,,
College,4,MindsAndAgents,A,2,0,3,0.88,0,,,
CollegeChapel,4,MindsAndAgents,A,1,0,8,0.88,0,,,
CollegeStudentPosition,4,Information,A,1,0,4,0.88,0,,,
CombinationBulkCarrierShip,4,CreatedThings,B,1,2,14,0.83,0,,,
CombinationBulkOilCarrierShip,4,CreatedThings,A,1,0,1,0.88,0,,,
CombinationOreOilCarrierShip,4,CreatedThings,A,1,0,1,0.88,0,,,
ComboListTextBox,4,Information,A,1,0,3,0.88,0,,,
CommercialAgriculture,4,MindsAndAgents,A,1,2,1,0.88,0,,,
CommercialFishing,4,MindsAndAgents,A,1,0,1,0.88,0,,,
CommercialForestry,4,MindsAndAgents,A,1,0,1,0.88,0,,,
CommercialShipping,4,MindsAndAgents,A,1,0,1,0.88,0,,,
CommercialUnit,4,CreatedThings,A,1,0,0,0.88,0,,,
CommissionedOfficerRank,4,Information,D,5,4,2,0.85,1,polysemy(medium),,
CommodoreAutomobile,4,CreatedThings,A,1,0,6,0.88,0,,,
CommonCarrier,4,MindsAndAgents,A,1,0,5,0.88,0,,,
CommonStock,4,Information,A,1,0,8,0.88,0,,,
CommonWheatFlour,4,PhysicalWorld,A,1,0,3,0.88,0,,,
CommonWheatGrain,4,LivingThings,A,1,0,4,0.88,0,,,
CommonWheatGrass,4,LivingThings,A,1,0,5,0.88,0,,,
CommunicationRadio,4,CreatedThings,A,1,0,7,0.88,0,,,
CommunicationSatellite,4,CreatedThings,A,1,5,7,0.88,0,,,
Communism,4,MindsAndAgents,A,1,0,2,0.88,0,,,
CommunistParty,4,MindsAndAgents,A,1,0,0,0.88,0,,,
Community,4,MindsAndAgents,A,1,1,1,0.88,0,,,
CommunityChurch,4,MindsAndAgents,B,1,0,25,0.83,0,,,
CommunitySpread,4,LivingThings,A,1,0,1,0.88,0,,,
CommutativeFunction,4,Information,A,1,0,1,0.88,0,,,
CompactDisc,4,CreatedThings,B,2,6,14,0.83,0,,,
CompanyGradeRank,4,Information,A,1,0,3,0.88,0,,,
CompanyMilitary,4,MindsAndAgents,B,1,3,10,0.83,0,,,
Compartment,4,CreatedThings,B,4,0,18,0.83,0,,,
ComplexityAttribute,4,Information,A,1,2,2,0.88,0,,,
ComputeNode,4,CreatedThings,A,1,0,1,0.88,0,,,
ComputeRack,4,CreatedThings,A,1,0,1,0.88,0,,,
ComputerComponent,4,CreatedThings,A,1,5,3,0.88,0,,,
ComputerDirectory,4,Information,A,2,0,4,0.88,0,,,
ComputerDisk,4,CreatedThings,B,1,4,11,0.83,0,,,
ComputerDisplay,4,CreatedThings,A,1,1,6,0.88,0,,,
ComputerFile,4,Information,B,3,6,11,0.83,0,,,
ComputerInputButton,4,CreatedThings,B,1,9,11,0.83,0,,,
ComputerInputDevice,4,CreatedThings,A,2,13,3,0.88,1,dense_siblings(medium),,
ComputerIODevice,4,CreatedThings,B,1,8,16,0.83,0,,,
ComputerKeyboard_Generic,4,CreatedThings,B,1,3,11,0.83,0,,,
ComputerKeyboardKey,4,CreatedThings,A,1,2,8,0.88,0,,,
ComputerKeypad,4,CreatedThings,A,1,1,1,0.88,0,,,
ComputerLanguage,4,Information,D,25,1,1,0.85,1,polysemy(high),,
ComputerLoudspeaker,4,CreatedThings,A,1,1,6,0.88,0,,,
ComputerMemory,4,CreatedThings,D,9,0,4,0.85,1,polysemy(medium),,
ComputerMenu,4,Information,A,2,2,3,0.88,0,,,
ComputerMenuItem,4,Information,B,1,1,13,0.83,0,,,
ComputerMicrophone,4,CreatedThings,B,1,0,11,0.83,0,,,
ComputerMouse,4,CreatedThings,B,1,0,11,0.83,0,,,
ComputerNetwork,4,CreatedThings,A,2,1,4,0.88,0,,,
ComputerOutputDevice,4,CreatedThings,A,3,7,3,0.88,0,,,
